--[[
  ~ dumper · customs · dota2
  ~ credits: rou (a.k.a internetenemy), qfun(a.k.a qfun_g9s)
  ~ special for t.me/wildguild

  ~ build ec5ff63 
  ~ auto-generated — do not edit
]]


Tokens,English,SChinese
DOTA_Tooltip_ability_item_0598,,灵魂链接
DOTA_Tooltip_ability_item_0598_Description,,"<h1>主动：灵魂链接</h1>与目标灵魂相连，持续%ability_link_duration%秒：期间该目标对你造成的伤害降低%ability_value_damage_reduction_pct%%%，每当你受到伤害,对链接目标造成(自身护甲×%ability_value_reflect_armor_pct%%%×受到伤害)的物理伤害。"
DOTA_Tooltip_ability_item_0628,,灵魂链接
DOTA_Tooltip_ability_item_0628_Description,,"<h1>主动：灵魂链接</h1>与目标灵魂相连，持续%ability_link_duration%秒：期间该目标对你造成的伤害降低%ability_damage_reduction_pct%%%，每当你受到伤害,对链接目标造成(自身护甲×%ability_reflect_armor_pct%%%×受到伤害)的物理伤害。"
DOTA_Tooltip_ability_item_0599,,影舞者之绫
DOTA_Tooltip_ability_item_0599_Description,,<h1>被动：影舞</h1>你的闪避率超过%ability_value_c_evasion_threshold_pct%%%的部分，每1%闪避使你造成的伤害增加%ability_value_dmg_per_evasion_pct%%%。
DOTA_Tooltip_ability_item_0600,,远山狙杀
DOTA_Tooltip_ability_item_0600_Description,,<h1>被动：远山狙杀</h1>你的技能对目标造成伤害时，你与目标每相距100码，该次伤害增加%ability_amp_per_100%%%，最多增加%ability_amp_max_pct%%%。
DOTA_Tooltip_ability_item_0603,,六极之证
DOTA_Tooltip_ability_item_0603_Description,,<h1>被动：六极</h1>当你的力量、敏捷、智力均超过%ability_attr_threshold%点时：造成的伤害增加%ability_damage_bonus_pct%%%，受到的伤害降低%ability_damage_reduction_pct%%%。
DOTA_Tooltip_ability_item_0602,,盈枯法环
DOTA_Tooltip_ability_item_0602_Description,,<h1>被动：盈枯</h1>魔法值高于%ability_mana_threshold_pct%%%时，释放技能获得1层【倾泻】：每层增加%ability_surge_manacost_pct%%%法力消耗与%ability_surge_spell_amp%%%技能伤害。魔法值低于%ability_mana_threshold_pct%%%时，释放技能获得1层【蒸馏】：每层增加%ability_distill_regen_pct%%%魔法恢复，但减少%ability_distill_spell_reduce%%%技能伤害。均最多叠加%ability_value_max_stacks%层，每%ability_decay_interval%秒流逝1层。
DOTA_Tooltip_ability_item_0604,,过热核心
DOTA_Tooltip_ability_item_0604_Description,,<h1>被动：过热</h1>你身上每有一个层数超过%ability_value_c_buff_stack_threshold%的增益状态，便获得一层【过热】；每层过热使技能伤害提高%ability_value_spell_amp_per_stack%%%，且每秒燃烧%ability_burn_current_pct%%%当前生命值。
DOTA_Tooltip_ability_item_0631,,储热核心
DOTA_Tooltip_ability_item_0631_Description,,<h1>被动：过热</h1>你身上每有一个层数超过%ability_buff_stack_threshold%的增益状态，便获得一层【过热】；每层过热使技能伤害提高%ability_spell_amp_per_stack%%%，且每秒燃烧%ability_burn_current_pct%%%当前生命值。
DOTA_Tooltip_ability_item_0606,,超频护腕
DOTA_Tooltip_ability_item_0606_Description,,<h1>被动：超频</h1>每秒向%ability_search_radius%范围内的随机敌人发射雷锤，命中造成%ability_value_attack_damage_pct%%%攻击力的纯粹伤害，附带攻击特效，并恢复%ability_value_c_mana_restore_max_mana_pct%%%最大魔法值。攻击速度超过%ability_attack_speed_threshold%后，每额外%ability_attack_speed_step%点攻击速度使发射频率提高25%，最高提高100%。
DOTA_Tooltip_ability_item_0632,,超频护腕
DOTA_Tooltip_ability_item_0632_Description,,<h1>被动：超频</h1>每秒向%ability_search_radius%范围内的随机敌人发射雷锤，命中造成%ability_attack_damage_pct%%%攻击力的纯粹伤害，附带攻击特效，并恢复%ability_c_mana_restore_max_mana_pct%%%最大魔法值。攻击速度超过%ability_attack_speed_threshold%后，每%ability_attack_speed_step%点额外攻速便提高发射频率。
DOTA_Tooltip_ability_item_0607,,咒缚印记
DOTA_Tooltip_ability_item_0607_Description,,<h1>被动：咒缚印记</h1>你的技能对目标造成伤害时，为其叠加1层【咒缚】：每层使你对其造成的技能伤害提高%ability_amp_per_stack%%%，最多叠加%ability_value_max_stacks%层；切换目标后印记清零，持续%ability_mark_duration%秒。
DOTA_Tooltip_ability_item_0608,,偏执之冠
DOTA_Tooltip_ability_item_0608_Description,,<h1>被动：偏执</h1>你的三维属性中最高的一项提高%ability_value_boost_pct%%%，其余两项各降低%ability_value_c_reduce_pct%%%。
DOTA_Tooltip_ability_item_0609,,圣骑士之铠
DOTA_Tooltip_ability_item_0609_Description,,<h1>被动：混沌之契</h1>你的生命值上限降低%ability_value_health_cut_pct%%%，并按所削减数值的%ability_value_shield_convert_pct%%%转化为护盾值上限。
DOTA_Tooltip_ability_item_0634,,混沌之契
DOTA_Tooltip_ability_item_0634_Description,,<h1>被动：混沌之契</h1>你的生命值上限降低%ability_health_cut_pct%%%，并按所削减数值的%ability_shield_convert_pct%%%转化为护盾值上限。
DOTA_Tooltip_ability_item_0610,,会心逾限
DOTA_Tooltip_ability_item_0610_Description,,<h1>被动：逾限</h1>你的物理暴击率超过%ability_value_c_crit_cap_pct%%%的部分：每超出%ability_overflow_per_step%%%，你的暴击伤害提高%ability_value_crit_damage_per_step%%%。
DOTA_Tooltip_ability_item_0611,,百益之冠
DOTA_Tooltip_ability_item_0611_Description,,<h1>被动：百益</h1>你身上每有一个层数大于%ability_buff_stack_threshold%的增益状态，就使你造成的伤害提高%ability_value_dmg_per_buff%%%。
DOTA_Tooltip_ability_item_0612,,轮转逾限
DOTA_Tooltip_ability_item_0612_Description,,<h1>被动：轮转逾限</h1>你的冷却缩减超过%ability_value_c_overflow_threshold_pct%%%的部分，每1%使你的技能伤害提高%ability_value_convert_per_pct%%%。
DOTA_Tooltip_ability_item_0613,,烈火行者
DOTA_Tooltip_ability_item_0613_Description,,<h1>被动：拒火</h1>免疫【灼烧】。
DOTA_Tooltip_ability_item_0614,,赊锋之契
DOTA_Tooltip_ability_item_0614_Description,,<h1>被动：赊锋</h1>物理伤害提高%ability_value_physical_damage_add_pct%%%；普攻命中时欠下%ability_debt_per_hit%层【债】；每层【债】每秒抽取当前生命值的%ability_interest_pct%%%作为利息，每秒合计至多抽取%ability_value_c_interest_cap_pct%%%。<h1>【债】</h1>上限40层；连续5秒未欠下新债时每秒自动偿还2层。
DOTA_Tooltip_ability_item_0615,,高利法典
DOTA_Tooltip_ability_item_0615_Description,,<h1>被动：高利</h1>魔法伤害提高%ability_value_magic_amp_pct%%%；施放技能时欠下%ability_debt_per_cast%层【债】。【债】满仓时借贷冻结、本增伤停摆，直到偿出空位。<h1>【债】</h1>上限40层；连续5秒未欠下新债时每秒自动偿还2层。
DOTA_Tooltip_ability_item_0616,,赤字之冕
DOTA_Tooltip_ability_item_0616_Description,,<h1>被动：赤字</h1>每秒自动欠下1层【债】；每层【债】使你造成的伤害提高%ability_dmg_per_debt%%%——债越深，刀越狠。<h1>【债】</h1>上限40层；连续5秒未欠下新债时每秒自动偿还2层。
DOTA_Tooltip_ability_item_0617,,清算之约·锋
DOTA_Tooltip_ability_item_0617_Description,,<h1>被动：记账</h1>技能伤害提高%spell_amplify_pct%%%；你造成直接伤害时欠下1层【债】。<h1>主动：宣告破产</h1>清空全部【债】，对周围%ability_burst_radius%码内的敌人造成清空的债务层数×%ability_value_burst_pct%%%攻击力的物理伤害。<h1>【债】</h1>上限40层；连续5秒未欠下新债时每秒自动偿还2层。
DOTA_Tooltip_ability_item_0618,,清算之约·衡
DOTA_Tooltip_ability_item_0618_Description,,<h1>被动：记账</h1>技能伤害提高%spell_amplify_pct%%%；你造成直接伤害时欠下1层【债】。<h1>主动：宣告破产</h1>清空全部【债】，对周围%ability_burst_radius%码内的敌人造成清空的债务层数×%ability_value_burst_pct%%%全属性的魔法伤害。<h1>【债】</h1>上限40层；连续5秒未欠下新债时每秒自动偿还2层。
DOTA_Tooltip_ability_item_0619,,太阳熔炉
DOTA_Tooltip_ability_item_0619_Description,,<h1>被动：太阳熔炉</h1>将造成的非普攻的物理伤害转化为%ability_value_magic_amp_pct%%%的魔法伤害。
DOTA_Tooltip_ability_item_0620,,破军重刃
DOTA_Tooltip_ability_item_0620_Description,,"<h1>被动：霜蚀</h1>直接攻击使目标受到1层冰冻;当目标冰冻达到%ability_freeze_stack_threshold%层时,移除其全部冰冻层数,并使其受到%ability_frostbite_duration%秒【冻伤】:每秒受到%ability_value_damage_all_stats_pct%%%全属性的魔法伤害。<h1>被动：凛冽</h1>自身处于冰冻状态时,受到的伤害减少%ability_value_damage_resistance_pct%%%,攻击速度提高%ability_value_attack_speed_pct%%%。"
DOTA_Tooltip_ability_item_0621,,碎星刃
DOTA_Tooltip_ability_item_0621_Description,,碎裂星辰凝成的利刃，锋芒中残留着星陨的余威。
DOTA_Tooltip_ability_item_0622,,碎星战斧
DOTA_Tooltip_ability_item_0622_Description,,<h1>被动：碎星</h1>物理伤害暴击时，有%ability_trigger_chance_pct%%%的概率为目标施加1层易伤。
DOTA_Tooltip_ability_item_0622_Lore,,由破甲重刃与碎星之力合铸而成，斧锋挥落，星陨如雨。
DOTA_Tooltip_ability_item_0623,,虚空法源
DOTA_Tooltip_ability_item_0623_Description,,蕴藏虚空之力的法源，魔力自其中源源不息。
DOTA_Tooltip_ability_item_0700,,残影之绫
DOTA_Tooltip_ability_item_0700_Description,,<h1>被动：影舞</h1>你的闪避率超过%ability_c_evasion_threshold_pct%%%的部分，每1%闪避使你造成的伤害增加%ability_dmg_per_evasion_pct%%%。
DOTA_Tooltip_ability_item_0635,,裂岩之握
DOTA_Tooltip_ability_item_0635_Description,,一拳之下，磐石俱碎。
DOTA_Tooltip_ability_item_0636,,疾咒秘典
DOTA_Tooltip_ability_item_0636_Description,,"<h1>被动：乱毒（青春版）</h1>给目标添加任意负面状态时,使其%ability_trigger_chance_pct%%%概率受到1层中毒。"
DOTA_Tooltip_ability_item_0637,,末影凶刃
DOTA_Tooltip_ability_item_0637_Description,,末影之力凝成的凶刃，出鞘时听不见风声。
DOTA_Tooltip_ability_item_0638,,空白之书
DOTA_Tooltip_ability_item_0638_Description,,<h1>主动：血月冲击（青春版）</h1>发起血月冲击，对命中的敌人造成%ability_attack_damage_pct%%%攻击力的物理伤害，使其流血并烙上【血月】印记，持续%ability_bloodmoon_duration%秒。<h1>被动：血月狩猎（青春版）</h1>你攻击身负【血月】的目标时，每次命中有%ability_vulnerable_chance_pct%%%的概率为其施加1层易伤，持续%ability_vulnerable_duration%秒。
DOTA_Tooltip_ability_item_0639,,空刃残锋
DOTA_Tooltip_ability_item_0639_Description,,<h1>被动：空刃（青春版）</h1>每具有%ability_evasion_step_pct%%%闪避，获得%ability_crit_damage_per_step_pct%%%暴击伤害，最多%ability_crit_damage_max_pct%%%。
DOTA_Tooltip_ability_item_0640,,夜羽轻绡
DOTA_Tooltip_ability_item_0640_Description,,夜鸦褪下的羽绡，轻若无物。
DOTA_Tooltip_ability_item_0641,,无光织片
DOTA_Tooltip_ability_item_0641_Description,,无光斗篷褪下的织片，光落在上面便再无踪影。
DOTA_Tooltip_ability_item_0642,,秘光背袋
DOTA_Tooltip_ability_item_0642_Description,,<h1>发光</h1>具有光照效果，在黑暗中每秒恢复%ability_value_dark_regen_pct%%%最大生命值和魔法值。<h1>储存：</h1>可以储存3600个金币。
DOTA_Tooltip_ability_item_0643,,勇者背包
DOTA_Tooltip_ability_item_0643_Description,,<h1>储存:</h1>可以储存600个金币。
DOTA_Tooltip_ability_item_0644,,毒宗之书
DOTA_Tooltip_ability_item_0644_Description,,<h1>被动：毒宗</h1>当自身生命值大于%ability_self_poison_health_pct%%%时，使自身处于中毒状态，并且中毒伤害降低%ability_value_c_poison_damage_reduction_pct%%%。<h1>被动：毒爆</h1>中毒可以造成魔法暴击。
DOTA_Tooltip_ability_item_0645,,毒宗挂坠
DOTA_Tooltip_ability_item_0645_Description,,<h1>被动：毒宗（残卷）</h1>被世界诅咒，获得一层【蚀界诅咒】。当自身生命值大于%ability_self_poison_health_pct%%%时，使自身处于中毒状态，并且中毒伤害降低%ability_c_poison_damage_reduction_pct%%%。<h1>被动：毒爆</h1>中毒可以造成魔法暴击。
DOTA_Tooltip_ability_item_0646,,天羽挂坠
DOTA_Tooltip_ability_item_0646_Description,,<h1>主动使用：天罚</h1>开启后持续%ability_duration%秒，每%ability_interval%秒对%ability_radius%范围内随机1名敌人落雷，造成全属性%ability_all_stats_damage_pct%%%的纯粹伤害。
DOTA_Tooltip_ability_item_0648,,魔剑
DOTA_Tooltip_ability_item_0648_Description,,<h1>被动：轮盘连锁</h1>造成暴击时，有%ability_value_chain_chance_pct%%%概率追加一次等额魔法伤害，此次追加的伤害无法暴击。
DOTA_Tooltip_ability_item_0648_Lore,,它玄奥无比。
DOTA_Tooltip_ability_item_0649,,相位棱晶
DOTA_Tooltip_ability_item_0649_Description,,<h1>被动：相位</h1>每%ability_interval%秒进入一次持续%ability_duration%秒的相位状态，期间免疫伤害但仍可行动、攻击、被攻击和受到控制，并视为触发1次闪避。
DOTA_Tooltip_ability_item_0650,,大魔导之书
DOTA_Tooltip_ability_item_0650_Description,,<h1>被动：大魔导</h1>冷却结束时，自动消耗自身%ability_value_mana_cost_pct%%%当前魔法值，引导一次范围爆破，对周围%ability_radius%范围内的敌人造成%ability_value_int_damage_pct%%%最大魔法值的魔法伤害，每消耗%ability_value_c_mana_per_bonus_pct%点魔法值使该伤害提高2%；该效果视为一次技能释放。
DOTA_Tooltip_ability_item_0650_Lore,,汲取魔力洪流的大魔导典籍。
DOTA_Tooltip_ability_item_0651,,疾影挂坠
DOTA_Tooltip_ability_item_0651_Description,,"<h1>被动：疾影共鸣</h1>每穿戴一件名字包含【疾影】的装备，获得%ability_value_set_attack_speed_pct%%%攻击速度和%ability_value_set_movespeed_pct%%%移动速度,上限生效3件。"
DOTA_Tooltip_ability_item_0701,,先祖：暗影披风
DOTA_Tooltip_ability_item_0701_Description,,<h1>被动：暗影</h1>每次触发闪避时，恢复%ability_value_heal_agility_pct%%%敏捷的生命值。
DOTA_Tooltip_ability_item_0702,,先祖：风雪之坠
DOTA_Tooltip_ability_item_0702_Description,,<h1>无惧严寒:</h1>免疫受到的寒冷效果。
DOTA_Tooltip_ability_item_0703,,先祖：先锋盾
DOTA_Tooltip_ability_item_0703_Description,,"<h1>主动：守护</h1>开启后使自身获得%ability_value_shield_amount%+%ability_value_max_health_pct%%%最大生命值的护盾上限,持续%ability_duration%秒,期间自身移速降低%ability_self_movespeed_pct%%%。<h1>不灭:</h1>具有强大的恢复能力,每秒恢复%health_regen_pct%%%最大生命值。"
DOTA_Tooltip_ability_item_0704,,先祖：晦暗之铠
DOTA_Tooltip_ability_item_0704_Description,,"<h1>毒性:</h1>攻击时%ability_value_poison_chance_pct%%%概率使目标受到1层中毒,受到攻击时必然使敌人受到1层中毒。"
DOTA_Tooltip_ability_item_0705,,先祖：不屈重铠
DOTA_Tooltip_ability_item_0705_Description,,"<h1>坚硬</h1>当移速低于%ability_value_movespeed_threshold%时,每减少%ability_movespeed_step%点,获得%ability_bonus_pct_per_step%%%伤害抵抗,上限%ability_value_bonus_pct_max%%%。<h1>禁暴:</h1>无法触发任何暴击效果。"
DOTA_Tooltip_ability_item_0706,,先祖：狗头人酒杯
DOTA_Tooltip_ability_item_0706_Description,,<h1>被动：干杯</h1>增加%ability_aura_radius%码附近友军%ability_value_bonus_movespeed_pct%%%移动速度。
DOTA_Tooltip_ability_item_0707,,先祖：余烬军团战盾
DOTA_Tooltip_ability_item_0707_Description,,<h1>主动：战盾</h1>自身移动速度降低%ability_self_movespeed%点，并向自己和%ability_aura_radius%范围内其他友方单位获得自身最大生命%ability_value_shield_amount%%%的护盾值，持续%ability_duration%秒。
DOTA_Tooltip_ability_item_0708,,先祖：基迪花粉袋
DOTA_Tooltip_ability_item_0708_Description,,<h1>主动：迷醉花粉</h1>主动：指定一名敌方单位释放，发射投射物，命中后使目标攻击有%ability_miss_chance_pct%%%概率丢失，持续%ability_value_duration%秒。<h1>被动：剧毒</h1>攻击时40%概率给目标添加1层中毒。
DOTA_Tooltip_ability_item_0709,,先祖：火焰斗篷
DOTA_Tooltip_ability_item_0709_Description,,<h1>被动：献祭</h1>受到攻击时有%ability_value_trigger_chance_pct%%%概率对攻击者施加灼烧，持续%ability_burn_duration%秒。
DOTA_Tooltip_ability_item_0710,,先祖：蒲公英护符
DOTA_Tooltip_ability_item_0710_Description,,<h1>被动：祛毒</h1>大幅减少受到的中毒伤害。
DOTA_Tooltip_ability_item_0711,,先祖：恶牛角
DOTA_Tooltip_ability_item_0711_Description,,"<h1>主动：力量</h1>获得%ability_bonus_strength%点力量值,持续%ability_duration%秒。"
DOTA_Tooltip_ability_item_0712,,先祖：冰牙之刃
DOTA_Tooltip_ability_item_0712_Description,,"<h1>被动：冰魄</h1>技能伤害额外附带%ability_value_all_stats_damage_pct%%%全属性魔法伤害,并给目标施加1层冰冻,该效果具有触发冷却。<h1>被动：寒风领主</h1>在寒冷环境下,提升%ability_value_cold_lord_speed_pct%%%伤害加成和伤害抵抗。"
DOTA_Tooltip_ability_item_0714,,先祖：狮心战铠
DOTA_Tooltip_ability_item_0714_Description,,<h1>被动：庇护</h1>每秒固定恢复%ability_value_shield_regen_pct_per_second%%%护盾值。<h1>狮心</h1>每点力量使自己获得%ability_shield_per_strength%点护盾值上限。
DOTA_Tooltip_ability_item_0714_Lore,,狮心城铠甲。
DOTA_Tooltip_ability_item_0715,,先祖：献祭之血
DOTA_Tooltip_ability_item_0715_Description,,"<h1>主动：疯狂</h1>攻击速度提升%ability_value_bonus_attack_speed%点,移动速度提升%ability_value_bonus_move_speed%,持续%ability_value_duration%秒。"
DOTA_Tooltip_ability_item_0716,,先祖：贤者之靴
DOTA_Tooltip_ability_item_0716_Description,,"<h1>被动：奥秘</h1>当魔法值超过%ability_mana_threshold%时,每%ability_value_c_mana_per_magic_damage_pct%点额外魔法值,增加%ability_bonus_magic_damage_pct_per_step%%%魔法伤害加成,上限%ability_value_bonus_magic_damage_pct_max%%%。"
DOTA_Tooltip_ability_item_0716_Lore,,"上古贤者之靴,蕴含奇异魔力。"
DOTA_Tooltip_ability_item_0717,,先祖：旧日魔法书
DOTA_Tooltip_ability_item_0717_Description,,"<h1>隐秘:</h1>每次释放技能,获得%ability_value_bonus_health%点生命值和%ability_value_bonus_mana%点魔法值,上限%ability_value_max_stacks%层,每2秒流逝1层。"
DOTA_Tooltip_ability_item_0718,,先祖：疾影之靴
DOTA_Tooltip_ability_item_0718_Description,,"<h1>被动：追猎</h1>当移速超过%ability_value_c_movespeed_threshold%时,每%ability_value_c_movespeed_per_attack_damage%点额外移速使自身获得%ability_bonus_attack_damage_per_step%点敏捷。"
DOTA_Tooltip_ability_item_0718_Lore,,使穿戴者充满力量。
DOTA_Tooltip_ability_item_0719,,先祖：眼镜蛇之刃
DOTA_Tooltip_ability_item_0719_Description,,"<h1>被动：侵蚀毒刃</h1>攻击有%ability_value_poison_trigger_chance_pct%%%概率附加%ability_value_all_stats_damage_pct%%%全属性中毒魔法伤害并使其添加%ability_poison_stack%层中毒,敌人每具有1层中毒,使其受到的魔法伤害增加%ability_magical_damage_increase_pct_per_stack%%%。（上限30%）。"
DOTA_Tooltip_ability_item_0719_Lore,,使穿戴者充满力量。
DOTA_Tooltip_ability_item_0720,,先祖：狂战士背包
DOTA_Tooltip_ability_item_0720_Description,,<h1>储存:</h1>可以储存1000个金币。
DOTA_Tooltip_ability_item_0721,,先祖：永夜剑
DOTA_Tooltip_ability_item_0721_Description,,<h1>被动：风暴连打</h1>对同一目标连续造成%ability_value_c_required_attack_count%次普通攻击后，下次攻击额外造成%ability_value_damage_multiplier%%%攻击力的物理伤害。<h1>被动：黑夜君主</h1>在黑暗环境中，获得发光效果并获得%ability_value_dark_outgoing_damage_pct%%%伤害加成和%ability_value_dark_incoming_damage_decrease_pct%%%伤害抵抗。
DOTA_Tooltip_ability_item_0721_Lore,,使穿戴者充满力量。
DOTA_Tooltip_ability_item_0722,,先祖：雷神之锤
DOTA_Tooltip_ability_item_0722_Description,,<h1>被动：感电</h1>攻击命中敌人或释放非物品技能时，有%ability_trigger_chance_pct%%%概率对攻击目标或自身%ability_radius%范围内最近的敌人降下一道雷电，造成%ability_value_damage%%%攻击力的魔法伤害。该效果有1秒冷却，攻击和技能共享冷却。
DOTA_Tooltip_ability_item_0723,,先祖：代达罗斯之殇
DOTA_Tooltip_ability_item_0723_Description,,<h1>被动：穿甲</h1>你的物理伤害忽略目标%ability_value_physical_armor_penetration_pct%%%的护甲。
DOTA_Tooltip_ability_item_0723_Lore,,"冷意夺人,摄魂之箭。"
DOTA_Tooltip_ability_item_0724,,先祖：贤者法袍
DOTA_Tooltip_ability_item_0724_Description,,<h1>被动：极昼</h1>释放技能后恢复%ability_value_mana_pct%%%最大魔法值和等量生命值。
DOTA_Tooltip_ability_item_0725,,先祖：英灵之冠
DOTA_Tooltip_ability_item_0725_Description,,<h1>被动：灵能转换</h1>每次释放技能获得%ability_value_intelligence_per_stack%点智力，最多累计%ability_value_max_stacks%层，每%ability_stack_decay_interval%秒流逝1层。
DOTA_Tooltip_ability_item_0726,,先祖：狮心王锤
DOTA_Tooltip_ability_item_0726_Description,,<h1>护盾打击:</h1>攻击附带自身护盾值上限的%ability_value_current_shield_damage_pct%%%额外小范围物理伤害，自身每具有1点护甲值使该伤害增加%ability_armor_damage_pct_per_point%%%(上限%ability_value_armor_damage_pct_per_point_max%%%)。
DOTA_Tooltip_ability_item_0727,,先祖：屠戮之靴
DOTA_Tooltip_ability_item_0727_Description,,"<h1>被动：无惧</h1>当移速低于%ability_value_movespeed_threshold%时,每损失减少%ability_movespeed_step%点移速,获得%ability_bonus_pct_per_step%%%伤害加成,上限%ability_value_bonus_pct_max%%%。"
DOTA_Tooltip_ability_item_0728,,先祖：毁灭之锤
DOTA_Tooltip_ability_item_0728_Description,,"<h1>被动：毁灭重击</h1>下次攻击附加%ability_value_max_health_damage_pct%%%最大生命值范围物理伤害,并使其攻击力减少%ability_attack_reduction_pct%%%,持续%ability_debuff_duration%秒,攻击减少最多叠加%ability_max_stacks%层,该效果具有触发冷却。"
DOTA_Tooltip_ability_item_0729,,先祖：碎颅锤
DOTA_Tooltip_ability_item_0729_Description,,"<h1>被动：重击</h1>每隔一段时间,攻击附加自身%ability_value_bonus_max_health_pct%%%生命值上限范围物理伤害。"
DOTA_Tooltip_ability_item_0730,,先祖：夜宴
DOTA_Tooltip_ability_item_0730_Description,,"<h1>被动：腐蚀</h1>攻击会附加%ability_value_agility_damage_pct%%%敏捷的物理伤害,并使敌方护甲减少%ability_armor_reduce%点,持续5秒。"
DOTA_Tooltip_ability_item_0731,,先祖：涡流手套
DOTA_Tooltip_ability_item_0731_Description,,"<h1>被动：涡流缠击:</h1>攻击时%ability_value_trigger_chance_pct%%%概率召唤触手缠击目标,造成%ability_value_damage_pct%%%(敏捷+智力)的魔法伤害,随后3秒使其受到%ability_slow_pct%%%减速,并每秒受到初始伤害%ability_dot_pct%%%的持续魔法伤害。"
DOTA_Tooltip_ability_item_0732,,先祖：空灵星杖
DOTA_Tooltip_ability_item_0732_Description,,"<h1>被动：空灵</h1>释放技能时,至多召唤%ability_fireball_count%枚火球,随机打击周围敌人,每颗造成%ability_value_int_damage_pct%%%智力的魔法伤害。"
DOTA_Tooltip_ability_item_0760,,先祖：嗜血王权
DOTA_Tooltip_ability_item_0760_Description,,<h1>被动：嗜血淬锋</h1>每次触发吸血时，将吸血量的%ability_value_attack_per_lifesteal_pct%%%转化为攻击力累积（上限%ability_value_max_bonus_attack%）；累积的攻击力每秒流失%ability_decay_pct_per_second%%%，至少流逝%ability_decay_min_per_second%点。
DOTA_Tooltip_ability_item_0761,,先祖：魔神手套
DOTA_Tooltip_ability_item_0761_Description,,"<h1>被动：魔神共鸣</h1>身上每穿戴一件名称中带有「魔神」的装备，攻击力增加%ability_value_demon_attack_pct%%%,物理吸血增加%ability_value_demon_lifesteal_pct%%%，最多生效3件。"
DOTA_Tooltip_ability_item_0762,,先祖：蚀魔星盘
DOTA_Tooltip_ability_item_0762_Description,,<h1>被动：智识涌流</h1>施法技能时%ability_value_trigger_chance_pct%%%概率使自身所有非充能技能的冷却时间减少%ability_cdr_per_cast_sec%秒。
DOTA_Tooltip_ability_item_0763,,先祖：噬魂血刃
DOTA_Tooltip_ability_item_0763_Description,,<h1>被动：噬魂疾锋</h1>攻击速度超过%ability_value_c_attackspeed_threshold%时，每超过%ability_value_c_attackspeed_per_step%点攻击速度，增加%ability_omnicrit_pct_per_step%%%物理暴击。(上限%ability_omnicrit_pct_max%%%)
DOTA_Tooltip_ability_item_0763_Lore,,噬魂血刃，饮尽敌魂以淬己身。
DOTA_Tooltip_ability_item_0764,,先祖：疾影手套
DOTA_Tooltip_ability_item_0764_Description,,<h1>被动：残影突袭</h1>每移动%ability_value_c_distance_per_stack%距离，召唤残影袭击，对落点%ability_radius%范围内敌人造成%ability_value_agility_damage_pct%%%敏捷的范围魔法伤害。自身当前总移动速度大于%ability_movespeed_threshold%时，每超过3点移动速度使该伤害增加2%。
DOTA_Tooltip_ability_item_0765,,先祖：贤者之证
DOTA_Tooltip_ability_item_0765_Description,,<h1>被动：贤者共鸣</h1>每穿戴一件名称中带有「贤者」的装备，额外获得%ability_value_mana_pct_per_sage%%%魔法值和%ability_value_spell_amp_per_sage%%%的技能伤害，最多生效3件。
DOTA_Tooltip_ability_item_0766,,先祖：狮心王之冠
DOTA_Tooltip_ability_item_0766_Description,,<h1>被动：狮心王</h1>身上每穿戴一件名称中带有「狮心」的装备，增加%ability_value_armor_per_lionheart%点护甲值（上限%ability_value_armor_bonus_max%点，最多生效3件）。
DOTA_Tooltip_ability_item_0766_Lore,,"傲慢之魂,永燃不灭。"
DOTA_Tooltip_ability_item_0767,,先祖：百炼千仞
DOTA_Tooltip_ability_item_0767_Description,,<h1>被动：锋蓄</h1>当你给敌人施加「易伤」时，%ability_value_extra_stack_chance_pct%%%概率使其增加1层；如果目标「易伤」达到最大层数，使其额外受到%ability_value_detonate_damage_pct%%%攻击力的物理伤害，并移除所有易伤。
DOTA_Tooltip_ability_item_0768,,先祖：焚天纹章
DOTA_Tooltip_ability_item_0768_Description,,<h1>被动：焚天纹章</h1>每当你给敌人添加【灼烧】时，%ability_value_ignite_trigger_chance_pct%%%概率同时使其受到【点燃】。每层点燃每秒造成全属性%ability_value_ignite_pct_per_stack%%%的纯粹伤害，最多叠加%ability_ignite_max_stacks%层，持续%ability_ignite_duration%秒。
DOTA_Tooltip_ability_item_0769,,先祖：天堂戟
DOTA_Tooltip_ability_item_0769_Description,,<h1>被动：天罚</h1>攻击命中后有%ability_value_trigger_chance_pct%%%概率使目标攻击力降低%ability_value_atk_reduction_pct%%%并陷入禁疗，持续%ability_duration%秒。
DOTA_Tooltip_ability_item_0770,,先祖：炽怒之斧
DOTA_Tooltip_ability_item_0770_Description,,<h1>被动：炽焰之怒</h1>攻击时有%ability_value_burn_trigger_chance_pct%%%概率使目标灼烧，该效果具有冷却。<h1>被动：背水之怒</h1>每损失1%生命值，使最终伤害增加1%（上限%ability_value_damage_bonus_max_pct%%%）。
DOTA_Tooltip_ability_item_0771,,先祖：涌灵秘泉
DOTA_Tooltip_ability_item_0771_Description,,<h1>被动：清涌之灵</h1>使周围敌人受到冷冻，每秒受到自身100%最大魔法值的纯粹持续伤害，攻速和移速减少%ability_value_slow_pct%%%，并每秒恢复自身和周围友军%ability_value_mana_restore_max_mana_pct%%%最大魔法值。
DOTA_Tooltip_ability_item_0772,,先祖：灵能永续
