--[[
  ~ dumper · customs · dota2
  ~ credits: rou (a.k.a internetenemy), qfun(a.k.a qfun_g9s)
  ~ special for t.me/wildguild

  ~ build ec5ff63 
  ~ auto-generated — do not edit
]]


Tokens,English,SChinese
DOTA_Tooltip_modifier_normal_044_berserk_Description,,移动速度提升50%，攻击速度提升50。
DOTA_Tooltip_modifier_normal_046_damage_reduction,,闪现护势
DOTA_Tooltip_modifier_normal_046_damage_reduction_Description,,获得80%%伤害减免。
DOTA_Tooltip_modifier_normal_049_weaken,,弱化
DOTA_Tooltip_modifier_normal_049_weaken_Description,,无法造成暴击。
DOTA_Tooltip_modifier_roshan_003_grabbed,,肉山抓取
DOTA_Tooltip_modifier_roshan_003_grabbed_Description,,被肉山抓住并即将被投掷。
DOTA_Tooltip_modifier_energy_shield_recharge_cooldown,,护盾充能冷却中
DOTA_Tooltip_modifier_energy_shield_recharge_cooldown_Description,,护盾充能冷却中
DOTA_Tooltip_modifier_base_energy_shield,,护盾
DOTA_Tooltip_modifier_base_energy_shield_Description,,抵挡大部分伤害，但无法抵挡纯粹伤害。受到伤害后3秒内不会恢复；开始恢复后每秒恢复25%。
DOTA_Tooltip_modifier_generic_bleed,,流血
DOTA_Tooltip_modifier_generic_bleed_Description,,周期性受到伤害。伤害基于触发流血的最终伤害，重复施加会提高后续流血总伤害。
DOTA_Tooltip_modifier_generic_burning,,灼烧
DOTA_Tooltip_modifier_generic_burning_Description,,周期性受到纯粹伤害。普通目标每秒受到当前生命值15%，精英7.5%，头目和首领1.5%；治疗与恢复效果降低25%。
DOTA_Tooltip_modifier_generic_ignite,,点燃
DOTA_Tooltip_modifier_generic_ignite_Description,,周期性受到纯粹伤害。每层伤害根据来源装备读取施加者的对应属性，可叠加层数，叠层不会刷新剩余持续时间。
DOTA_Tooltip_modifier_generic_poison,,中毒
DOTA_Tooltip_modifier_generic_poison_Description,,周期性受到魔法伤害。伤害基于施加者全属性，所有层数共同参与总中毒伤害计算。
DOTA_Tooltip_modifier_generic_slow,,冰冻
DOTA_Tooltip_modifier_generic_slow_Description,,移动速度和攻击速度降低。每层降低3%，最高叠加10层。
DOTA_Tooltip_modifier_generic_vulnerable,,易伤
DOTA_Tooltip_modifier_generic_vulnerable_Description,,承受的所有伤害提高。初始提高15%，每层额外提高2%，最高25%。
DOTA_Tooltip_modifier_game_dda_daily_luck,,每日好运
DOTA_Tooltip_modifier_game_dda_daily_luck_Description,,提高%dMODIFIER_PROPERTY_TOOLTIP%点幸运，每次进地图消耗1点，每天刷新。
DOTA_Tooltip_modifier_game_dda_daily_fatigue,,疲劳
DOTA_Tooltip_modifier_game_dda_daily_fatigue_Description,,当前疲劳不足，地图掉落数量减少%dMODIFIER_PROPERTY_TOOLTIP%%%。每日疲劳于北京时间零点刷新。
DOTA_Tooltip_modifier_env_dark_gaze,,黑暗凝视
DOTA_Tooltip_modifier_env_dark_gaze_Description,,每层每秒流失2%%最大生命值，超过10层时死亡。
DOTA_Tooltip_modifier_env_darkness,,黑暗
DOTA_Tooltip_modifier_env_darkness_Description,,视野降低，造成的伤害降低30%%，受到的伤害提高30%%。怪物在黑暗中技能更加强大
DOTA_Tooltip_modifier_env_m010_erosion,,侵蚀
DOTA_Tooltip_modifier_env_m010_erosion_Description,,生命和魔法正在持续流逝
DOTA_Tooltip_modifier_env_monster_darkness,,暗域庇护
DOTA_Tooltip_modifier_env_monster_darkness_Description,,攻击力、攻击速度、移动速度显著提升，获得高额伤害减免，并免疫异常状态。
DOTA_Tooltip_modifier_m013_contract_gold,,渴求之器具
DOTA_Tooltip_modifier_m013_contract_gold_Description,,<h1>收益</h1>掉落数量大幅提高。<br><br><h1>代价</h1>达到 1 层：破坏宝箱可能被守卫者追击。
DOTA_Tooltip_modifier_m013_contract_gold_2,,渴求之器具
DOTA_Tooltip_modifier_m013_contract_gold_2_Description,,<h1>收益</h1>掉落数量巨幅提高。<br><br><h1>代价</h1>达到 1 层：破坏宝箱可能被守卫者追击。<br>达到 2 层：击杀精英怪物可能被守卫者追击。
DOTA_Tooltip_modifier_m013_contract_life,,生命之织缕
DOTA_Tooltip_modifier_m013_contract_life_Description,,<h1>收益</h1>每层契约增加 1 次抵挡致死伤害并恢复至满生命的机会。<br><br><h1>代价</h1>达到 1 层：精英怪获得 1 次复苏。
DOTA_Tooltip_modifier_m013_contract_life_boss_phase,,生命之织缕
DOTA_Tooltip_modifier_m013_contract_life_boss_phase_Description,,死亡后进入第 2 阶段。
DOTA_Tooltip_modifier_m013_contract_life_2,,生命之织缕
DOTA_Tooltip_modifier_m013_contract_life_2_Description,,<h1>收益</h1>每层契约增加 1 次抵挡致死伤害并恢复至满生命的机会。<br><br><h1>代价</h1>达到 1 层：精英怪获得 1 次复苏。<br>达到 2 层：头目/Boss获得 1 次复苏。
DOTA_Tooltip_modifier_m013_contract_life_revive,,织缕复苏
DOTA_Tooltip_modifier_m013_contract_life_revive_Description,,当前剩余 %dMODIFIER_PROPERTY_TOOLTIP% 次复苏机会；触发时播放死亡动作，并在 2 秒无敌状态内逐步恢复至满生命。
DOTA_Tooltip_modifier_m013_contract_life_recovering,,契约复苏
DOTA_Tooltip_modifier_m013_contract_life_recovering_Description,,死亡的脚步，被一只看不见的手按住。
DOTA_Tooltip_modifier_m013_contract_life_post_revive_protection,,复苏庇护
DOTA_Tooltip_modifier_m013_contract_life_post_revive_protection_Description,,受到的伤害降低 80%%。
DOTA_Tooltip_modifier_m013_contract_power,,世界之喰煞
DOTA_Tooltip_modifier_m013_contract_power_Description,,<h1>收益</h1>全属性提高 %dMODIFIER_PROPERTY_TOOLTIP%%%。<br><br><h1>代价</h1>达到 1 层：每 8 秒随机落下一颗小陨石，对范围内玩家与怪物造成伤害；被精英怪技能命中增加 5 层反噬。<br>每层反噬使全属性与基础生命上限降低 1%%。
DOTA_Tooltip_modifier_m013_contract_power_2,,世界之喰煞
DOTA_Tooltip_modifier_m013_contract_power_2_Description,,<h1>收益</h1>全属性提高 %dMODIFIER_PROPERTY_TOOLTIP%%%。<br><br><h1>代价</h1>达到 1 层：每 8 秒随机落下一颗小陨石，对范围内玩家与怪物造成伤害；被精英怪技能命中增加 5 层反噬。<br>达到 2 层：大陨石替换小陨石，伤害范围更大，并留下无法移动和攻击、死亡时自爆的陨石怪；头目与小头目技能也会增加 5 层反噬。<br>每层反噬使全属性与基础生命上限降低 1%%。
DOTA_Tooltip_modifier_m013_contract_power_debt,,契约反噬
DOTA_Tooltip_modifier_m013_contract_power_debt_Description,,全属性与基础生命上限降低 %dMODIFIER_PROPERTY_TOOLTIP%%%。
DOTA_Tooltip_modifier_greed_cave_player_poison,,秘境剧毒
DOTA_Tooltip_modifier_greed_cave_player_poison_Description,,倾天秘境词条：战斗中周期性流失生命值。
DOTA_Tooltip_modifier_greed_cave_healing_down,,恢复衰减
DOTA_Tooltip_modifier_greed_cave_healing_down_Description,,倾天秘境词条：受到的治疗与恢复效果降低。
DOTA_Tooltip_modifier_greed_cave_monster_berserk,,秘境狂暴
DOTA_Tooltip_modifier_greed_cave_monster_berserk_Description,,倾天秘境词条：怪物造成伤害和攻击速度提高。
DOTA_Tooltip_modifier_greed_cave_monster_tough,,秘境硬化
DOTA_Tooltip_modifier_greed_cave_monster_tough_Description,,倾天秘境词条：怪物获得额外伤害抵抗。
DOTA_Tooltip_modifier_no_heal,,禁疗
DOTA_Tooltip_modifier_no_heal_Description,,无法受到任何治疗效果。
DOTA_Tooltip_modifier_ak_rune_arcane,,奥术神符
DOTA_Tooltip_modifier_ak_rune_arcane_Description,,冷却缩减 25%，耗蓝降低 30%。
DOTA_Tooltip_modifier_ak_rune_damage,,伤害神符
DOTA_Tooltip_modifier_ak_rune_damage_Description,,基础攻击力提高 80%%，技能伤害 15%%。
DOTA_Tooltip_modifier_ak_rune_haste,,极速神符
DOTA_Tooltip_modifier_ak_rune_haste_Description,,移动速度提高 100点，攻击速度提高 100。
DOTA_Tooltip_modifier_ak_rune_purification,,净化神符
DOTA_Tooltip_modifier_ak_rune_purification_Description,,暂时免疫侵蚀效果
DOTA_Tooltip_modifier_ak_rune_regen,,恢复神符
DOTA_Tooltip_modifier_ak_rune_regen_Description,,每秒恢复 5%% 生命和 5%% 魔法。
DOTA_Tooltip_modifier_ak_rune_revive,,复活神符
DOTA_Tooltip_modifier_ak_rune_revive_Description,,持续期间受到致死伤害时优先消耗，进入复活流程并恢复 50%% 最大生命值与魔法值。
DOTA_Tooltip_modifier_ak_rune_shield,,护盾神符
DOTA_Tooltip_modifier_ak_rune_shield_Description,,获得高额护盾上限。
DOTA_Tooltip_modifier_cs_boss_attack_vulnerability_debuff,,受创加深
DOTA_Tooltip_modifier_cs_boss_attack_vulnerability_debuff_Description,,每层使受到的伤害提高5%，1.5秒内未受到Boss攻击则移除全部层数。
DOTA_Tooltip_modifier_wearable_aura_1_effect,,沉没回蓝光环
DOTA_Tooltip_modifier_wearable_aura_1_effect_Description,,每秒恢复 1%% 最大魔法值。
DOTA_Tooltip_modifier_wearable_aura_2_effect,,神圣护甲光环
DOTA_Tooltip_modifier_wearable_aura_2_effect_Description,,护甲提高 5%%。
DOTA_Tooltip_modifier_wearable_aura_3_effect,,蔓生暴击光环
DOTA_Tooltip_modifier_wearable_aura_3_effect_Description,,全域暴击提高 3%%。
DOTA_Tooltip_modifier_wearable_aura_4_effect,,晶阶吸血光环
DOTA_Tooltip_modifier_wearable_aura_4_effect_Description,,全域吸血提高 3%%。
